Time [ms],Altitude [m],Latitude [°],Longitude [°],Pressure[hPa],Temp[°C],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
26394.0,310.81,49.242333,2.05,97643.27,34.2,189.82,281.56,-140.2,0.36,0.64,-0.69,6
26410.0,310.29,49.2425,2.05,97647.12,34.19,186.58,531.56,-86.73,0.87,0.81,-0.85,6
26426.0,309.61,49.2425,2.05,97653.14,34.19,186.95,194.46,-93.38,1.38,0.89,0.36,6
26441.0,308.76,49.2425,16.556167,97661.16,34.19,150.76,-472.9,-215.88,0.65,0.55,-0.06,6
26457.0,308.3,49.2425,16.556167,97671.04,34.19,-37.48,-472.53,-287.17,0.01,0.63,-0.57,6
26473.0,307.81,49.2425,16.556167,97676.39,34.19,-133.42,-58.35,-237.37,-0.24,0.77,-0.49,6
26488.0,307.18,49.2425,16.556167,97682.09,34.19,-95.95,397.77,-213.75,-0.36,0.97,-0.47,6
26503.0,306.71,49.2425,16.556167,97689.45,34.19,29.79,716.74,-202.51,-0.28,0.85,-0.5,6
26518.0,306.33,49.2425,16.556167,97694.91,34.19,156.56,922.0,-104.31,-0.1,0.92,-0.51,6
26533.0,305.92,49.2425,16.556167,97699.35,34.18,162.54,794.8,38.51,0.31,1.1,0.18,6
26549.0,304.99,49.2425,16.556167,97704.17,34.18,157.59,106.93,93.08,0.41,1.0,1.23,6
26565.0,304.09,49.2425,16.556167,97715.03,34.19,221.92,-695.62,-9.4,0.43,0.67,0.55,6
26580.0,303.65,49.2425,16.556167,97725.45,34.19,69.82,-918.09,-238.53,0.12,0.88,-1.22,6
26596.0,303.51,49.2425,16.556167,97730.57,34.19,-163.94,-452.21,-201.97,-0.59,0.96,-0.89,6
26612.0,303.14,49.2425,16.556167,97732.26,34.19,-265.75,-292.36,-49.32,-0.8,0.96,-0.24,6
26627.0,302.77,49.2425,0.55,97736.52,34.19,-248.47,7.51,29.66,-0.42,0.54,0.07,6
26643.0,302.41,49.2425,0.55,97740.92,34.19,-70.43,-158.39,-661.62,-0.51,-10.45,-0.03,6
26658.0,302.37,49.2425,0.55,97745.12,34.19,9.03,238.22,157.29,1.39,-1.81,0.22,6
26674.0,301.63,49.2425,0.55,97745.55,34.18,38.15,-38.33,53.77,0.31,0.05,0.72,6
26690.0,301.09,49.2425,0.55,97754.15,34.18,37.48,76.54,-55.73,0.16,0.25,-0.24,6
26705.0,300.66,49.2425,0.55,97760.43,34.18,37.41,64.03,-127.75,-0.19,-0.14,-0.07,6
26721.0,300.35,49.2425,0.55,97765.47,34.18,-11.78,-40.22,43.33,-1.62,0.22,-0.23,6
26737.0,300.14,49.2425,0.55,97769.13,34.19,-8.24,-11.17,-11.9,-0.21,0.11,0.12,6
26753.0,300.06,49.2425,0.55,97771.59,34.19,-3.11,22.34,7.75,-1.1,0.05,-0.03,6
26768.0,299.96,49.2425,0.55,97772.51,34.19,-4.09,-7.51,1.16,-0.98,0.01,-0.03,6
26783.0,300.0,49.2425,0.55,97773.68,34.18,-3.97,3.97,-0.31,-0.99,0.01,-0.1,6
26798.0,299.86,49.2425,0.55,97773.21,34.18,-4.09,3.54,-0.12,-0.97,0.01,-0.07,6
26814.0,299.83,49.2425,0.55,97774.87,34.18,-4.03,2.93,-0.12,-0.98,0.01,-0.07,6
26830.0,299.94,49.2425,0.55,97775.2,34.19,-4.15,3.3,-0.24,-0.97,0.01,-0.07,6
26845.0,299.85,49.2425,0.55,97773.95,34.19,-4.27,2.87,-0.18,-0.98,0.01,-0.07,6
26860.0,299.9,49.2425,0.55,97774.98,34.19,-4.09,3.17,-0.12,-0.97,0.01,-0.07,6
26875.0,299.93,49.2425,0.55,97774.33,34.19,-4.03,3.11,-0.12,-0.97,0.01,-0.07,6
26891.0,299.9,49.2425,0.55,97774.03,34.19,-4.03,3.11,-0.18,-0.97,0.01,-0.07,6
26907.0,300.02,49.2425,0.55,97774.38,34.19,-4.03,3.17,-0.18,-0.97,0.01,-0.07,6
26923.0,299.88,49.2425,0.55,97772.94,34.19,-4.15,3.11,-0.18,-0.98,0.01,-0.07,6
26939.0,299.9,49.2425,0.0,97774.54,34.19,-4.15,3.05,-0.12,-0.98,0.01,-0.07,6
26955.0,299.89,49.2425,0.0,97774.38,34.19,-4.03,3.11,-0.12,-0.98,0.01,-0.07,6
26971.0,299.92,49.2425,0.0,97774.51,34.19,-4.09,3.17,-0.24,-0.98,0.01,-0.07,6
26986.0,299.94,49.2425,0.0,97774.08,34.19,-4.03,3.11,0.0,-0.97,0.01,-0.07,6
27001.0,299.97,49.2425,0.0,97773.84,34.19,-4.15,3.11,-0.06,-0.97,0.01,-0.07,6
27016.0,300.03,49.2425,0.0,97773.53,34.19,-4.03,3.17,-0.12,-0.98,0.01,-0.07,6
27031.0,300.09,49.2425,0.0,97772.81,34.19,-4.03,3.11,-0.18,-0.97,0.01,-0.07,6
27046.0,300.06,49.2425,0.0,97772.1,34.19,-3.91,3.11,-0.18,-0.97,0.01,-0.07,6
27062.0,299.96,49.2425,0.0,97772.49,34.19,-4.09,3.11,-0.18,-0.97,0.01,-0.07,6
27078.0,299.85,49.2425,0.0,97773.63,34.19,-4.03,3.05,0.0,-0.97,0.01,-0.07,6
27094.0,299.79,49.2425,0.0,97774.9,34.19,-4.09,3.11,-0.12,-0.97,0.01,-0.07,6
27110.0,299.79,49.2425,0.0,97775.7,34.19,-4.15,3.11,-0.12,-0.97,0.01,-0.07,6
27125.0,299.79,49.2425,4.233333,97775.59,34.19,-4.03,3.11,-0.12,-0.98,0.01,-0.07,6
27141.0,299.8,49.2425,4.233333,97775.6,34.19,-4.09,3.11,-0.12,-0.97,0.01,-0.07,6
27157.0,299.83,49.2425,4.233333,97775.52,34.19,-4.15,3.11,-0.18,-0.98,0.01,-0.07,6
27172.0,299.89,49.2425,4.233333,97775.18,34.19,-4.03,3.05,-0.12,-0.97,0.01,-0.07,6
27188.0,299.89,0.1,4.233333,97774.52,34.19,-4.09,3.17,-0.18,-0.97,0.01,-0.07,6
27204.0,299.84,0.1,2.583333,97774.52,34.19,-4.09,3.11,-0.12,-0.98,0.01,-0.07,6
27220.0,299.88,0.1,2.583333,97775.12,34.19,-4.09,3.23,-0.18,-0.97,0.01,-0.07,6
27236.0,299.83,0.1,2.583333,97774.55,34.19,-3.97,3.17,-0.12,-0.98,0.01,-0.07,6
27251.0,299.8,0.1,2.583333,97775.21,34.19,-3.97,3.11,-0.12,-0.97,0.01,-0.07,6
27266.0,299.92,0.1,2.583333,97775.52,34.19,-4.03,3.05,-0.06,-0.98,0.01,-0.07,6
27281.0,299.95,0.1,2.583333,97774.07,34.19,-4.03,3.11,-0.12,-0.97,0.01,-0.07,6
27297.0,299.94,0.1,2.583333,97773.74,34.19,-4.03,3.11,-0.12,-0.97,0.01,-0.07,6
27313.0,299.77,0.1,2.583333,97773.88,34.19,-4.09,3.17,-0.06,-0.98,0.01,-0.07,6
27328.0,299.73,0.1,2.583333,97775.88,34.19,-4.03,3.11,-0.12,-0.97,0.01,-0.07,6
